Name,Soundex,Frequency
Tarbuck,T612,1
Tarcock,T622,1
Targett,T623,2
Tarling,T645,2
Tarr,T600,3
Tarrant,T653,3
Tarrey,T600,1
Tarry,T600,1
Tart,T630,1
Tasker,T260,8
Tassell,T240,2
Tatchell,T324,1
Tate,T300,12
Tatham,T350,1
Tatler,T346,1
Tatnall,T354,1
Tatt,T300,1
Tattersall,T362,10
Tattersfield,T362,2
Tattershall,T362,1
Tatton,T350,3
Taunton,T535,1
Tavener,T156,3
Tavenner,T156,1
Tavinor,T156,1
Tawn,T500,1
Tawton,T350,1
Tayler,T460,6
Taylor,T460,356
Tayor,T600,1
Taysom,T250,1
Teague,T200,2
Teakle,T240,1
Teal,T400,2
Teale,T400,3
Teall,T400,2
Tearle,T640,2
Teasdale,T234,6
Teat,T300,1
Teather,T360,2
Tebay,T100,2
Tebb,T100,1
Tebbett,T130,2
Tebbit,T130,1
Tebbitt,T130,1
Tebbutt,T130,1
Tedstall,T323,1
Tee,T000,1
Teece,T200,1
Teed,T300,1
Teenney,T500,1
Teesdale,T234,4
Teko,T200,1
Telling,T452,1
Telly,T400,1
Temlett,T543,1
Temperley,T516,3
Temperton,T516,1
Tempest,T512,2
Temple,T514,7
Templeman,T514,2
Teniswood,T523,1
Tennant,T553,5
Tenney,T500,1
Tennison,T525,1
Terence,T652,1
Terow,T600,1
Terrill,T640,3
Terrington,T652,1
Terry,T600,15
Terson,T625,1
Tesley,T240,1
Tesseyman,T255,1
Tesson,T250,1
Tester,T236,4
Testil,T234,1
Tetchner,T325,1
Tether,T360,1
Tetley,T340,2
Tetlow,T340,2
Tetshill,T324,1
Tevy,T100,2
Tew,T000,6
Tewlass,T420,1
Tewson,T250,1
Thacker,T260,4
Thackeray,T260,1
Thackra,T260,2
Thackrah,T260,1
Thackray,T260,2
Thackwray,T260,1
Thain,T500,1
Tharp,T610,1
Thatcher,T326,4
Thawley,T400,1
Thayer,T600,3
Theaker,T260,4
Theakston,T235,3
Theakstone,T235,1
Thees,T200,1
Thelwell,T440,1
Theobald,T143,4
Theobalds,T143,1
Theobold,T143,1
Theodore,T360,1
Theophilus,T142,1
Thew,T000,1
Thewlas,T420,1
Thewles,T420,1
Thewlis,T420,3
Thick,T200,4
Thickett,T230,1
Thickins,T252,2
Thickitt,T230,1
Thift,T130,1
Thirkettle,T623,2
Thirkittle,T623,1
Thirlaway,T640,1
Thirlby,T641,2
Thirlow,T640,1
Thirlwell,T644,2
Thirsk,T620,1
Thirst,T623,1
Thistlethwait,T234,1
Thistleton,T234,1
Thom,T500,1
Thomas,T520,288
Thomasin,T525,1
Thomason,T525,5
Thomis,T520,1
Thomlinson,T545,2
Thompsett,T512,1
Thompson,T512,192
Thomson,T525,6
Thorburn,T616,3
Thorley,T640,4
Thorn,T650,18
Thornalley,T654,2
Thornas,T652,1
Thornback,T651,1
Thornber,T651,2
Thornburn,T651,1
Thornbury,T651,2
Thorndike,T653,1
Thorne,T650,11
Thorneley,T654,1
Thorneloo,T654,1
Thorner,T656,1
Thornes,T652,1
Thornham,T655,1
Thornhill,T654,5
Thornicroft,T652,2
Thornley,T654,7
Thorns,T652,3
Thornton,T653,40
Thorogood,T623,8
Thorougood,T623,1
Thorp,T610,13
Thorpe,T610,22
Thorrington,T652,2
Thory,T600,1
Thould,T430,1
Threadgold,T632,1
Threadkell,T632,1
Threadkill,T632,1
Threapleton,T614,1
Thredder,T636,1
Threlfall,T641,1
Thresh,T620,1
Thresher,T626,1
Thrift,T613,1
Thring,T652,2
Thrope,T610,1
Thrower,T660,2
Thrupp,T610,1
Thrush,T620,1
Thrustle,T623,1
Thulborn,T416,1
Thurgood,T623,2
Thurkattlee,T623,1
Thurley,T640,2
Thurlow,T640,4
Thurlwell,T644,1
Thurman,T655,2
Thurmer,T656,1
Thurms,T652,1
Thursby,T621,1
Thursfield,T621,1
Thurstan,T623,1
Thurston,T623,7
Thurtell,T634,1
Thwaite,T300,1
Thwaites,T320,3
Thwaits,T320,1
Thyer,T600,1
Tibbel,T140,1
Tibbetts,T132,2
Tibbey,T100,1
Tibbitts,T132,1
Tibbo,T100,1
Tibbs,T120,3
Tibs,T120,1
Tice,T200,1
Tichener,T256,1
Tickell,T240,2
Tickle,T240,5
Tickner,T256,4
Tickton,T235,1
Tideswell,T324,1
Tidey,T300,3
Tidswell,T324,3
Tidy,T300,4
Tidyman,T355,3
Tiernan,T655,1
Tierney,T650,3
Tiffin,T150,2
Tiffney,T150,1
Tigan,T250,1
Tigh,T200,1
Tighe,T200,2
Tilbury,T416,1
Tilby,T410,2
Tilcock,T422,1
Tildesley,T432,4
Tiley,T400,1
Till,T400,9
Tillar,T460,1
Tiller,T460,1
Tillett,T430,5
Tilley,T400,9
Tillford,T416,1
Tilling,T452,1
Tillings,T452,1
Tillotson,T432,2
Tilly,T400,2
Tilsley,T424,3
Tilson,T425,1
Tily,T400,1
Timberlake,T516,1
Time--ll,T540,1
Timins,T552,1
Timlin,T545,1
Timmerman,T565,1
Timmings,T552,1
Timmins,T552,5
Timmis,T520,3
Timms,T520,5
Timothy,T530,1
Timperley,T516,1
Timpson,T512,2
Tims,T520,2
Timson,T525,5
Tincknell,T525,1
Tindal,T534,3
Tindale,T534,2
Tindall,T534,6
Tindell,T534,2
Tindle,T534,1
Tindley,T534,1
Tiney,T500,1
Tingle,T524,5
Tingley,T524,1
Tink,T520,1
Tinker,T526,2
Tinkin,T525,1
Tinkler,T524,5
Tinney,T500,1
Tinsley,T524,6
Tipler,T146,1
Tippard,T163,1
Tipper,T160,3
Tippet,T130,4
Tippett,T130,6
Tippin,T150,1
Tipping,T152,3
Tipple,T140,1
Tipton,T135,3
Tirpin,T615,1
Tisdall,T234,1
Tish,T200,1
Tissington,T252,2
Titchener,T325,2
Titchmarsh,T325,1
Titcombe,T325,3
Tite,T300,2
Titherington,T365,2
Titilat?,T343,1
Titley,T340,3
Titmass,T352,1
Titmous,T352,1
Titmouse,T352,1
Titmuss,T352,1
Tittensor,T352,1
Titterton,T363,3
Tittle,T340,3
Tivenen,T155,1
Tivey,T100,1
Tivnan,T155,1
Tizard,T263,5
Tobias,T120,1
Tobin,T150,2
Tocock,T220,1
Todd,T300,30
Todhunter,T353,3
Todman,T355,2
Toft,T130,3
Tofts,T132,1
Toghill,T240,2
Tolar,T460,1
Tolfree,T416,1
Tolhurst,T462,2
Tolin,T450,1
Toll,T400,3
Tollan,T450,1
Tollaway,T400,1
Tollerfield,T461,1
Tolley,T400,2
Tolputt,T413,1
Tolson,T425,3
Tomalin,T545,3
Tomblin,T514,1
Tombling,T514,1
Tombs,T512,1
Tomkin,T525,1
Tomkins,T525,7
Tomkinson,T525,5
Tomkis,T522,1
Tomkison,T522,1
Tomlin,T545,4
Tomlins,T545,1
Tomlinson,T545,31
Tompkins,T512,2
Tompsett,T512,1
Tompson,T512,1
Toms,T520,3
Tomsett,T523,1
Tomson,T525,2
Tondup,T531,1
Tong,T520,3
Tonge,T520,2
Tongue,T520,1
Tonkin,T525,6
Tonking,T525,1
Tonks,T520,5
Tonky,T520,1
Toogood,T230,1
Took,T200,1
Tooke,T200,1
Tookey,T200,2
Tool,T400,2
Toole,T400,2
Tooley,T400,1
Toomer,T560,2
Toomis,T520,1
Toon,T500,1
Toone,T500,2
Toop,T100,2
Tootell,T340,4
Tooth,T300,2
Tope,T100,1
Topham,T150,6
Toplin,T145,1
Toplis,T142,2
Topliss,T142,1
Topney,T150,1
Topp,T100,2
Topper,T160,1
Topping,T152,7
Tordoff,T631,1
Torey,T600,1
Torgoose,T622,1
Torkington,T625,2
Torr,T600,3
Torrington,T652,1
Tortais,T632,1
Tortoishell,T632,1
Torton,T635,1
Tortus,T632,1
Tory,T600,1
Tose,T200,1
Tosland,T245,1
Tossell,T240,1
Tosswill,T240,1
Tothill,T340,1
Totman,T355,1
Tottel,T340,1
Totterdell,T363,1
Tottey,T300,1
Totty,T300,3
Toung,T520,1
Tout,T300,1
Touzel,T240,1
Tovey,T100,3
Tow,T000,1
Towars,T620,1
Towell,T400,2
Towers,T620,11
Towl,T400,1
Towle,T400,1
Towler,T460,3
Towlerton,T463,1
Town,T500,3
Townend,T553,6
Towner,T560,2
Townley,T540,7
Townly,T540,1
Townroe,T560,2
Towns,T520,2
Townsend,T525,25
Townshend,T525,8
Townson,T525,4
Towse,T200,3
Toy,T000,5
Toyne,T500,1
Tozer,T260,1
Trafford,T616,4
Transfield,T652,1
Tranter,T653,9
Trappitt,T613,1
Trapps,T612,2
Trash,T620,2
Trasle,T624,1
Trater,T636,1
Trathan,T635,1
Tratt,T630,1
Trattles,T634,2
Traunter,T653,1
Travell,T614,1
Travers,T616,1
Traves,T612,1
Travis,T612,10
Traviss,T612,1
Travy,T610,1
Trayburn?,T616,1
Treacy,T620,1
Treadaway,T630,1
Treadgold,T632,1
Treadwell,T634,2
Treasure,T626,2
Trebble,T614,1
Trebilcock,T614,3
Treble,T614,1
Treby,T610,1
Tredray,T636,1
Tredwell,T634,1
Tredwen,T635,1
Tree,T600,1
Treen,T650,2
Tregellas,T624,1
Tregidgo,T623,1
Treglown,T624,1
Tregoning,T625,1
Treguning,T625,1
Trehane,T650,1
Treharne,T665,1
Treice,T620,1
Treleaven,T641,1
Trelfa,T641,1
Tremain,T655,2
Tremayne,T655,1
Tremeer,T656,2
Tremlett,T654,2
Trenaman,T655,1
Trench,T652,1
Trenchard,T652,1
Trendall,T653,1
Trenear,T656,1
Trenfield,T651,1
Trengove,T652,1
Trenneere,T656,1
Trent,T653,2
Trenwith,T653,2
Trerethick,T663,1
Trerice,T662,1
Tresidder,T623,1
Trestrain,T623,1
Trethewey,T630,2
Trethowan,T635,1
Trevellyn,T614,1
Trevelyan,T614,1
Trevena,T615,2
Trever,T616,1
Treviddick,T613,1
Trevis,T612,1
Trevithick,T613,2
Trevor,T616,4
Trew,T600,1
Trewartha,T663,1
Trewavas,T612,1
Trewhela,T640,1
Trewin,T650,2
Trewren,T665,1
Tribe,T610,3
Tribute,T613,1
Tricker,T626,2
Tricket,T623,1
Trickett,T623,2
Trickey,T620,1
Trigg,T620,5
Trigger,T626,1
Triggs,T620,4
Trilloe,T640,1
Trimbal,T651,1
Trimble,T651,1
Trimby,T651,2
Trimling,T654,1
Trimmer,T656,3
Trinder,T653,2
Tringham,T652,1
Tripconey,T612,1
Tripp,T610,4
Trippick,T612,1
Tristram,T623,1
Trobridge,T616,1
Trodd,T630,1
Troke,T620,1
Trolip,T641,1
Trollip,T641,1
Trollope,T641,1
Troth,T630,1
Trotman,T635,5
Trott,T630,4
Trotter,T636,2
Troughton,T623,2
Trout,T630,1
Trouve,T610,1
Trow,T600,6
Trowbridge,T616,2
Trowell,T640,1
Trower,T660,2
Trowsdale,T623,1
Trowton,T635,1
Trubody,T613,1
Truby,T610,1
Trudgen,T632,1
Trudgian,T632,1
Truelove,T641,2
Trueman,T655,7
Truman,T655,3
Trump,T651,3
Trundle,T653,3
Truran,T665,1
Truscott,T623,3
Trusker,T626,1
Trusler,T624,2
Truss,T620,1
Trussler,T624,1
Trusslove,T624,1
Trusson,T625,1
Trust,T623,2
Truswell,T624,1
Tryner,T656,1
Trythall,T634,2
Tubb,T100,1
Tubbs,T120,1
Tubman,T155,1
Tuck,T200,34
Tucker,T260,7
Tuckett,T230,2
Tuckey,T200,3
Tuckfield,T214,1
Tuckman,T255,1
Tucknott,T253,1
Tuckwood,T230,1
Tudball,T314,1
Tuddenham,T355,1
Tudor,T360,4
Tuffen,T150,1
Tuffery,T160,1
Tuft,T130,1
Tugwell,T240,1
Tuhill,T400,1
Tuke,T200,2
Tull,T400,2
Tullett,T430,2
Tulloch,T420,1
Tully,T400,2
Tummon,T550,1
Tunbridge,T516,2
Tungatt,T523,1
Tunley,T540,1
Tunmer,T560,1
Tunmore,T560,1
Tunnadine,T535,1
Tunnecliff,T524,1
Tunnell,T540,1
Tunnicliff,T524,6
Tunnicliffe,T524,2
Tunningley,T552,1
Tunninley,T554,1
Tunny,T500,2
Tunstall,T523,8
Tunstell,T523,1
Tunstill,T523,1
Tupholme,T145,2
Tupling,T145,1
Tuppen,T150,1
Tupper,T160,3
Turgoose,T622,1
Turk,T620,1
Turland,T645,1
Turley,T640,2
Turnbull,T651,17
Turner,T656,224
Turney,T650,4
Turngatt,T652,1
Turnham,T655,2
Turnock,T652,1
Turpin,T615,4
Turrell,T640,3
Turtill,T634,2
Turton,T635,10
Turvey,T610,3
Tute,T300,1
Tuton,T350,1
Tutt,T300,1
Tutthill,T340,1
Tuttiette,T330,1
Tuttlebee,T341,1
Tutton,T350,2
Tutty,T300,1
Tuxford,T216,1
Tuxworth,T263,1
Twaddle,T340,2
Twaites,T320,1
Twamley,T540,1
Tweddle,T340,1
Tweed,T300,1
Tweedale,T340,1
Tweedle,T340,1
Tweedy,T300,2
Tweentyman,T535,1
Twiddy,T300,1
Twigg,T200,9
Twigge,T200,1
Twiggs,T200,1
Twilley,T400,1
Twine,T500,1
Twiner,T560,1
Twining,T552,1
Twinn,T500,1
Twisleton,T243,1
Twiss,T200,2
Twissell,T240,1
Twist,T230,2
Twitchen,T325,1
Twitchett,T323,2
Twitchim,T325,1
Twitchin,T325,1
Twizel,T240,1
Twizell,T240,1
Twomey,T500,2
Twort,T630,1
Twyford,T163,1
Twyning,T552,1
Twysden,T235,1
Tyacke,T200,1
Tyas,T200,1
Tydeman,T355,1
Tye,T000,4
Tyers,T620,2
Tyhurst,T623,1
Tyldesley,T432,1
Tyldsley,T432,1
Tylee,T400,1
Tyler,T460,12
Tylor,T460,1
Tyman,T550,1
Tymm,T500,1
Tymms,T520,1
Tymon,T550,1
Tynemouth,T553,1
Tyrell,T640,3
Tyrer,T660,4
Tyrrell,T640,4
Tyse,T200,1
Tysoe,T200,2
Tyson,T250,4
Udall,U340,2
Udell,U340,1
Udy,U300,1
Ulph,U410,1
Ulyatt,U430,1
Umbers,U516,1
Umpleby,U514,2
Umpley,U514,1
Underdown,U536,1
Underhill,U536,11
Underlin,U536,1
Underwood,U536,20
Unicombe,U525,1
Unsworth,U526,11
Unwin,U550,9
Upcraft,U126,1
Upcroft,U126,1
Upfill,U140,1
Upham,U150,1
Uphill,U140,1
Uppington,U152,1
Upsdale,U123,1
Upson,U125,1
Upston,U123,1
Upton,U135,14
Upward,U163,2
Urch,U620,1
Uren,U650,4
Urie,U600,1
Urmson,U652,1
Urquhart,U626,1
Urry,U600,1
Urwin,U650,3
Ushaw,U200,1
Usher,U260,11
Usherwood,U263,1
Usill,U240,1
Utting,U352,2
Uttley,U340,4
Utton,U350,1
Vacher,V260,1
Vague,V200,1
Vagy,V200,1
Vale,V400,4
Valendine,V453,1
Valens,V452,1
Valentine,V453,7
Valiant,V453,1
Vallance,V452,2
Vallentin,V453,1
Vallett,V430,1
Vallis,V420,4
Vamplew,V514,1
Van,V500,1
Vanderkisle,V536,1
Vandermeulen,V536,1
Vanderplank,V536,1
VanGruisen,V526,1
Vann,V500,4
Vanner,V560,1
Vanston,V523,1
Vanwyck,V520,1
Varah,V600,1
Varcoe,V620,1
Varden,V635,2
Vardy,V630,1
Vare,V600,1
Varey,V600,3
Varley,V640,6
Varlow,V640,1
Varndell,V653,1
Varney,V650,3
Varnham,V655,1
Varrall,V640,1
Vart,V630,2
Vascoe,V200,1
Vase,V200,1
Vasey,V200,1
Vassar,V260,1
Vaughan,V250,27
Vaughans,V252,1
Vaughton,V235,1
Vaux,V200,3
Vavasour,V126,1
Vayle,V400,1
Veal,V400,8
Veale,V400,2
Veals,V420,1
Vear,V600,1
Vearey,V600,1
Veasey,V200,1
Veisey,V200,1
Veitch,V320,3
Vellacott,V423,1
Vellenoweth,V453,1
Venable,V514,1
Venn,V500,4
Venney,V500,1
Venning,V552,1
Venstan,V523,1
Ventham,V535,1
Venus,V520,1
Verdeille,V634,1
Vere,V600,1
Verey,V600,2
Verge,V620,1
Verity,V630,2
Vernam,V655,1
Vernnon,V655,1
Vernom,V655,1
Vernon,V655,12
Vero,V600,1
Verrall,V640,1
Verrey,V600,1
Verrier,V660,1
Verrill,V640,1
Vertigans,V632,1
Vertue,V630,1
Veryan,V650,1
Veysey,V200,1
Viall,V400,1
Vials,V420,1
Vicat,V230,1
Vice,V200,1
Vick,V200,1
Vickerman,V265,2
Vickers,V262,10
Vickery,V260,4
Victor,V236,1
Viets,V320,1
Vieusseux,V220,1
Vigne,V250,1
Villers,V462,2
Villiers,V462,1
Vince,V520,4
Vincent,V525,15
Vinden,V535,1
Vine,V500,3
Viner,V560,3
Vines,V520,3
Viney,V500,3
Vinicombe,V525,1
Vinor,V560,1
Vinson,V525,1
Vint,V530,1
Vinycomb,V525,1
Vipond,V153,1
Vippond,V153,1
Virgo,V620,1
Virtue,V630,1
Visick,V220,1
Vitler,V346,1
Vivash,V120,1
Vivian,V150,7
Vizzard,V263,2
Voakes,V220,1
Voce,V200,2
Voell,V400,1
Vogan,V250,1
Voice,V200,1
Voile,V400,1
Voisey,V200,3
Vokins,V252,2
Voller,V460,1
Von Weitzel,V532,1
Vose,V200,1
Vosper,V216,1
Voss,V200,3
Vought,V230,2
Vowles,V420,3
Voysey,V200,2
Vuller,V460,1
Vye,V000,1
Wace,W200,1
Wadcock,W322,1
Waddell,W340,1
Waddicar,W326,1
Waddilove,W341,2
Waddingham,W352,1
Waddington,W352,7
Waddle,W340,2
Waddoups,W312,1
Waddy,W300,1
Wade,W300,30
Wademan,W355,1
Wadey,W300,1
Wadforth,W316,1
Wadge,W320,1
Wadham,W350,3
Wadington,W352,1
Wadkin,W325,2
Wadling,W345,1
Wadsworth,W326,10
Wager,W260,4
Wagget,W230,1
Waggott,W230,2
Waghom,W250,1
Waghorn,W265,2
Wagstaff,W231,7
Waight,W230,1
Wailes,W420,1
Wain,W500,8
Wainhouse,W520,1
Wainman,W550,1
Wainwright,W562,17
Waistcoat,W232,1
Waistcott,W232,1
Wait,W300,4
Waite,W300,8
Waites,W320,1
Waitt,W300,1
Wake,W200,2
Wakefield,W214,12
Wakeford,W216,3
Wakelin,W245,5
Wakeling,W245,3
Wakely,W240,1
Wakeman,W255,1
Waker,W260,1
Wakerley,W264,1
Walbank,W415,2
Walbrook,W416,1
Walch,W420,4
Walcott,W423,1
Walden,W435,6
Walding,W435,1
Waldock,W432,3
Waldrom,W436,1
Waldron,W436,3
Waldwyn,W435,1
Wale,W400,2
Wales,W420,3
Waley,W400,1
Walford,W416,3
Waling,W452,1
Walkden,W423,4
Walkear,W426,1
Walker,W426,181
Walkerdine,W426,1
Walkey,W420,2
Walkins,W425,1
Walkley,W424,2
Wall,W400,19
Wallace,W420,18
Wallage,W420,1
Wallbank,W415,2
Wallbridge,W416,1
Wallden,W435,1
Waller,W460,23
Wallers,W462,1
Walley,W400,3
Wallgate,W423,1
Wallinger,W452,1
Wallington,W452,3
Wallis,W420,25
Walliss,W420,1
Walls,W420,6
Wallton,W435,1
Wallwork,W462,5
Walmisley,W452,1
Walmsby,W452,1
Walmsley,W452,17
Walpole,W414,2
Walsgrove,W426,1
Walsh,W420,24
Walsham,W425,4
Walshaw,W420,2
Walsingham,W425,1
Walter,W436,16
Walters,W436,19
Waltham,W435,1
Walthew,W430,1
Walton,W435,44
Wand,W530,1
Wandlass,W534,1
Wane,W500,2
Wanford,W516,1
Wanklen,W524,1
Wanless,W542,1
Wanmer,W560,1
Wannop,W510,1
Wanstall,W523,3
Want,W530,2
Wapplington,W145,1
Wapshatt,W123,1
Warboys,W612,3
Warbrick,W616,1
Warburton,W616,18
Warbutton,W613,1
Warby,W610,1
Warchis,W622,1
Ward,W630,131
Wardell,W634,4
Warden,W635,3
Wardle,W634,9
Wardley,W634,4
Wardman,W635,2
Wardrobe,W636,2
Wardroper,W636,1
Wardropper,W636,1
Ware,W600,11
Wareand,W653,1
Wareham,W650,3
Wareing,W652,3
Waren,W650,1
Warhurst,W662,1
Waring,W652,13
Warman,W655,3
Warmington,W655,2
Warmoll,W654,1
Warn,W650,4
Warne,W650,5
Warner,W656,18
Warnes,W652,2
Warnett,W653,1
Warpole,W614,2
Warr,W600,6
Warrell,W640,1
Warren,W650,48
Warrender,W653,2
Warrener,W656,2
Warrillow,W640,1
Warrilow,W640,3
Warriner,W656,4
Warrington,W652,6
Warris,W620,1
Warry,W600,2
Warters,W636,2
Warton,W635,1
Warvell,W614,1
Warwick,W620,8
Warwicker,W626,1
Washbrook,W216,2
Washer,W260,1
Washington,W252,2
Wass,W200,2
Wassall,W240,1
Wassell,W240,1
Wastell,W234,1
Watchman,W325,2
Watchorn,W326,1
Wate,W300,1
Waterall,W364,1
Waterfield,W361,1
Waterhouse,W362,10
Waterman,W365,6
Waters,W362,38
Waterson,W362,4
Waterston,W362,1
Waterton,W363,1
Waterworth,W366,2
Wath,W300,1
Watham,W350,1
Watkin,W325,9
Watkins,W325,43
Watkinson,W325,6
Watling,W345,3
Watmere,W356,1
Watson,W325,100
Watt,W300,2
Watters,W362,1
Watterson,W362,1
Watthew,W300,1
Watton,W350,2
Watts,W320,65
Waudby,W310,1
Waugh,W200,5
Wavell,W140,1
Way,W000,5
Waycott,W230,1
Waygood,W230,1
Wayland,W453,1
Waylett,W430,1
Wayling,W452,1
Wayman,W550,3
Waymark,W562,2
Wayne,W500,1
Wayt,W300,1
Wayte,W300,2
Weadson,W325,1
Weager,W260,1
Weagey,W200,1
Weakham,W250,1
Weakner,W256,1
Weale,W400,3
Weallins,W452,1
Wear,W600,6
Weardon,W635,1
Weare,W600,1
Wearing,W652,1
Wearmouth,W653,1
Wearn,W650,2
Wearne,W650,1
Weatherall,W364,4
Weatherby,W361,3
Weatherdon,W363,1
Weatherell,W364,1
Weatherill,W364,2
Weatherley,W364,3
Weatherly,W364,1
Weathers,W362,1
Weaver,W160,21
Weavers,W162,1
Weavil,W140,1
Weavill,W140,1
Weaving,W152,1
Webb,W100,86
Webber,W160,22
Webley,W140,1
Webster,W123,48
Wedd,W300,1
Weddell,W340,1
Weddle,W340,2
Wedgberow,W321,1
Wedgberrow,W321,1
Wedge,W320,2
Wedgwood,W323,2
Wedlock,W342,1
Weed,W300,1
Weeden,W350,4
Weedon,W350,2
Weeds,W320,2
Weekes,W220,2
Weeks,W200,11
Weel,W400,1
Weetman,W355,1
Wegg,W200,2
Weighell,W240,1
Weight,W230,3
Weightman,W235,1
Weir,W600,4
Weiss,W200,1
Welband,W415,1
Welberry,W416,1
Welborn,W416,1
Welbourn,W416,2
Welburn,W416,1
Welby,W410,1
Welch,W420,30
Welchman,W425,2
Welcome,W425,1
Weld,W430,1
Weldele,W434,1
Weldon,W435,1
Welfare,W416,1
Welford,W416,1
Wellard,W463,1
Wellden,W435,2
Weller,W460,9
Welling,W452,1
Wellings,W452,2
Wellington,W452,4
Wellon,W450,1
Wells,W420,45
Wellsted,W423,1
Wellstood,W423,1
Welman,W455,2
Welsby,W421,3
Welsford,W421,2
Welsh,W420,15
Welshman,W425,1
Welstead,W423,2
Welton,W435,6
Wem,W500,1
Wemberque,W516,1
Wendon,W535,1
Wenman,W550,1
Wennell,W540,1
Wentworth,W536,5
Wernham,W655,3
Werrett,W630,1
Wescomb,W251,1
Wesleak,W242,1
Wesley,W240,5
Wessendorf,W253,1
Wesson,W250,1
West,W230,71
Westaby,W231,1
Westall,W234,2
Westaway,W230,1
Westbrook,W231,3
Westbury,W231,2
Westby,W231,3
Westcott,W232,3
Westerby,W236,3
Westerdale,W236,1
Westerman,W236,4
Western,W236,4
Westfold,W231,1
Westgarth,W232,1
Westgartt,W232,1
Westhead,W233,1
Westhorp,W236,1
Westlake,W234,4
Westley,W234,3
Westmacott,W235,1
Westmoreland,W235,2
Westnutt,W235,1
Westoby,W231,2
Weston,W235,29
Westray,W236,1
Westrop,W236,1
Westrup,W236,2
Westwell,W234,1
Westwood,W233,11
Wetherall,W364,5
Wetlauffer,W341,1
Wetton,W350,5
Weyman,W550,1
Weymouth,W530,1
Whale,W400,7
Whales,W420,1
Whaley,W400,2
Whall,W400,1
Whalley,W400,11
Whalmsley,W452,1
Whanam,W550,1
Wharan,W650,1
Wharin,W650,1
Wharton,W635,14
Whates,W320,1
Whatford,W316,1
Whatley,W340,4
Whatmore,W356,1
Whatmough,W352,3
Wheadon,W350,1
Whears,W620,1
Wheatcroft,W326,1
Wheater,W360,1
Wheatley,W340,10
Wheatly,W340,2
Wheatman,W355,1
Wheaver,W160,1
Whedden,W350,1
Wheddon,W350,1
Wheel,W400,1
Wheeldon,W435,8
Wheele,W400,1
Wheeler,W460,36
Wheelhouse,W420,1
Wheelton,W435,2
Wheelwright,W462,1
Wheiler,W460,1
Whelan,W450,2
Wheldon,W435,2
Whellans,W452,1
Wheller,W460,1
Whelton,W435,2
Whenman,W550,1
Wherly,W640,1
Whettam,W350,1
Whetter,W360,1
Whetton,W350,2
Whewell,W400,2
Whibberley,W164,1
Whibley,W140,2
Whibly,W140,1
Whicker,W260,1
Whiddon,W350,1
Whiffen,W150,2
Whiffin,W150,1
Whight,W230,1
Whiles,W420,2
Whiley,W400,2
Whillis,W420,1
Whinham,W550,1
Whipp,W100,3
Whipps,W120,2
Whippy,W100,1
Whiscombe,W251,1
Whisken,W250,1
Whiskin,W250,1
Whisler,W246,1
Whiston,W235,2
Whitaker,W326,29
Whitbread,W316,1
Whitburn,W316,1
Whitby,W310,8
Whitchurch,W326,1
White,W300,201
Whitear,W360,1
Whiteby,W310,1
Whitefield,W314,1
Whitehall,W340,1
Whitehead,W330,51
Whitehorn,W365,1
Whitehouse,W320,11
Whitehurst,W362,3
Whiteing,W352,1
Whitelaw,W340,1
Whitelegg,W342,1
Whitelegge,W342,1
Whiteley,W340,17
Whitelock,W342,1
Whitemore,W356,1
Whiter,W360,2
Whiteside,W323,8
Whiteway,W300,1
Whitfield,W314,13
Whitford,W316,2
Whitham,W350,3
Whiting,W352,19
Whitlaw,W340,1
Whitley,W340,4
Whitlock,W342,4
Whitlow,W340,1
Whitman,W355,2
Whitmarsh,W356,2
Whitmill,W354,1
Whitmore,W356,6
Whitnall,W354,1
Whitnell,W354,1
Whitney,W350,1
Whitt,W300,2
Whittaker,W326,27
Whittall,W340,1
Whittam,W350,1
Whittemore,W356,1
Whitticom,W325,1
Whittinbury,W351,1
Whittingham,W352,7
Whittington,W352,5
Whittle,W340,20
Whittles,W342,1
Whittleton,W343,1
Whitton,W350,8
Whitwam,W350,1
Whitwell,W340,2
Whitwick,W320,1
Whitwill,W340,1
Whitworth,W363,15
Wholey,W400,1
Wholler,W460,1
Whombel,W514,1
Whomble,W514,1
Whorley,W640,1
Whorlow,W640,1
Whur,W600,1
Whyat,W300,1
Whyatt,W300,2
Whybird,W163,1
Whybourne,W165,1
Whybrow,W160,1
Whyler,W460,1
Whymer,W560,1
Whyte,W300,1
Whyting,W352,1
Wibberley,W164,2
Wick,W200,1
Wickenden,W253,2
Wickens,W252,5
Wickham,W250,6
Wickhart,W263,1
Wicks,W200,9
Widdall,W340,1
Widders,W362,1
Widdicombe,W325,1
Widdington,W352,1
Widdon,W350,1
Widdop,W310,1
Widdows,W320,2
Widdowson,W325,2
Widdup,W310,2
Widger,W326,3
Widgery,W326,1
Widlake,W342,1
Wied,W300,1
Wigelsworth,W242,2
Wigg,W200,2
Wigger,W260,1
Wiggett,W230,1
Wiggin,W250,1
Wiggins,W252,6
Wigginton,W253,1
Wigglesworth,W242,3
Wiggs,W200,1
Wigham,W250,1
Wight,W230,3
Wightaman,W235,1
Wightman,W235,5
Wigley,W240,2
Wigmore,W256,3
Wignal,W254,1
Wignall,W254,4
Wilbee,W410,1
Wilbourne,W416,1
Wilbraham,W416,1
Wilby,W410,5
Wilcock,W422,9
Wilcocks,W422,3
Wilcockson,W422,1
Wilcox,W422,8
Wild,W430,37
Wilde,W430,7
